parameter_id,IMPC_CSD_011_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2140475
gene_symbol,AU040320
parameter_name,Coat - hair distribution - back
mouse_strain,C57BL
pvalue,0.8067226
analysis_id,g7169l1pq40mnd7
