parameter_id,MGP_IMM_010_001
pvalue,0.7328072
mouse_strain,C57BL
parameter_name,Effector Treg cells - % of Treg
mouse_life_stage,Early adult
gene_accession_id,MGI:105072
gene_symbol,Rab22a
analysis_id,90j63sz1751nnf8
