parameter_id,IMPC_XRY_002_001
parameter_name,Zygomatic bone
pvalue,0.4767496
mouse_strain,C57BL
gene_symbol,Steap3
mouse_life_stage,Early adult
analysis_id,2228am2jdkz742q
gene_accession_id,MGI:1915678
