pvalue,0.9841489
gene_accession_id,MGI:99501
parameter_id,JAX_OFD_007_001
analysis_id,37yq098fn52ms0i
parameter_name,Whole arena resting time
mouse_life_stage,E15.5
mouse_strain,C57BL
gene_symbol,Fgb
