pvalue,0.5541752
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
parameter_name,Forelimb grip strength normalised against body weight
mouse_life_stage,E9.5
analysis_id,u2i3vg6155d04e7
mouse_strain,C57BL
parameter_id,JAXLA_GRS_010_001
