pvalue,0.5940908
analysis_id,448n6o859915c53
gene_accession_id,MGI:1919107
mouse_life_stage,Early adult
gene_symbol,Slc17a9
parameter_name,Transitional B Cells (CD21/35 low)
parameter_id,IMPC_IMM_069_001
mouse_strain,C57BL
