parameter_id,IMPC_EYE_056_001
gene_symbol,Mecom
mouse_strain,C57BL
pvalue,0.8636193
mouse_life_stage,E12.5
analysis_id,g2b36coq12jvt79
parameter_name,Mean left eye lens density
gene_accession_id,MGI:95457
