mouse_life_stage,Late adult
gene_symbol,AU040320
gene_accession_id,MGI:2140475
analysis_id,snbolz1rp60qd93
pvalue,0.5202923
mouse_strain,C57BL
parameter_name,Glucose response AUC
parameter_id,ESLIM_004_001_701
