parameter_id,IMPC_CSD_069_001
parameter_name,Upper teeth appearance
gene_accession_id,MGI:3033992
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.0691899
analysis_id,b1sobgzkfx4ofo1
gene_symbol,Cldn19
