parameter_id,IMPC_OFD_007_001
gene_accession_id,MGI:1915848
pvalue,0.4147205
gene_symbol,Dnajc8
parameter_name,Whole arena resting time
mouse_strain,C57BL
analysis_id,y8a7c6050es1vuc
mouse_life_stage,Early adult
