mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_name,Resting NK cells - % of CD45+
gene_symbol,Slc39a10
pvalue,0.1333748
parameter_id,MGP_IMM_100_001
gene_accession_id,MGI:1914515
analysis_id,9jwf7y7ch8vml5o
