mouse_life_stage,Early adult
gene_symbol,Traf6
analysis_id,urh3w60944p4x39
parameter_id,IMPC_ECH_005_001
gene_accession_id,MGI:108072
pvalue,0.5596114
parameter_name,Fractional Shortening
mouse_strain,C57BL
