parameter_id,MGP_MLN_015_001
analysis_id,q58l86o3rdm0808
mouse_strain,C58BL
parameter_name,Naive CD8+ T cells - % of CD8+
gene_symbol,Rhbg
gene_accession_id,MGI:1927379
mouse_life_stage,Early adult
pvalue,0.5843885
