parameter_id,MGP_IMM_125_001
analysis_id,r289lcvrogi5753
pvalue,0.944889
parameter_name,Eosinophils - % of CD45+
mouse_life_stage,Early adult
gene_symbol,Rnf114
mouse_strain,C57BL
gene_accession_id,MGI:1933159
