parameter_id,M-G-P_005_001_001
analysis_id,l3v9115mdjrj4w0
gene_symbol,Ivd
gene_accession_id,MGI:1929242
mouse_life_stage,Early adult
pvalue,0.3947345
parameter_name,Weight
mouse_strain,C57BL
