mouse_life_stage,E18.5
parameter_name,Cholesterol ratio
gene_symbol,Zyg11b
analysis_id,gqspxfg306y7w5v
parameter_id,IMPC_CBC_058_001
pvalue,0.8284508
mouse_strain,C57BL
gene_accession_id,MGI:2685277
