parameter_id,MGP_IMM_007_001
pvalue,0.1239606
analysis_id,x571rw0y9r1967h
mouse_life_stage,Late adult
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
mouse_strain,C57BL
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
