parameter_id,IMPC_XRY_023_001
gene_symbol,Gja10
gene_accession_id,MGI:1339969
mouse_strain,C57BL
parameter_name,Ulna
mouse_life_stage,Early adult
pvalue,0.4006504
analysis_id,77o4sfe2dh78243
