parameter_id,IMPC_XRY_027_001
mouse_strain,C57BL
gene_accession_id,MGI:2446274
mouse_life_stage,Middle aged adult
analysis_id,p0i08o18kis0mvk
gene_symbol,Frmpd1
parameter_name,Joints
pvalue,0.9180689
