mouse_strain,C57BL
mouse_life_stage,E9.5
pvalue,0.5298417
analysis_id,4pm9e49623274b3
gene_symbol,Ints7
parameter_name,24kHz-evoked ABR Threshold
gene_accession_id,MGI:1924315
parameter_id,IMPC_ABR_010_001
