parameter_id,IMPC_XRY_064_001
gene_symbol,Arpc2
pvalue,0.5413098
gene_accession_id,MGI:1923959
mouse_life_stage,Early adult
analysis_id,z02p4b934lxazh2
mouse_strain,C57BL
parameter_name,Thoracic processes
