gene_symbol,Jun
parameter_name,Time mobile light side
analysis_id,u0x3e762210vi06
gene_accession_id,MGI:96646
pvalue,0.6312398
parameter_id,JAX_LDT_003_001
mouse_life_stage,E15.5
mouse_strain,C57BL
