parameter_id,IMPC_XRY_021_001
analysis_id,i8n8a6hw8145om3
gene_accession_id,MGI:1913405
mouse_life_stage,Early adult
parameter_name,Humerus
mouse_strain,C57BL
gene_symbol,Ufc1
pvalue,0.6541418
