mouse_strain,C57BL
gene_symbol,Zmynd19
parameter_name,Heart looping
pvalue,0.8182947
parameter_id,IMPC_GEL_057_001
analysis_id,6150x802h8x4y27
gene_accession_id,MGI:1914437
mouse_life_stage,Early adult
