parameter_id,MGP_PBI_030_001
gene_symbol,Nanp
analysis_id,wl8xevl5wkb6551
pvalue,0.3288036
mouse_life_stage,E18.5
gene_accession_id,MGI:1914561
mouse_strain,C57BL
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
