pvalue,0.7870376
mouse_strain,C57BL
parameter_id,MGP_IMM_073_001
analysis_id,qmpj3172f58i3aw
mouse_life_stage,Early adult
gene_symbol,Cntfr
parameter_name,Effector CD4+ T helper cells - % of CD45+
gene_accession_id,MGI:99605
