parameter_id,IMPC_EYE_008_001
parameter_name,Corneal opacity
gene_accession_id,MGI:1920344
mouse_life_stage,Early adult
analysis_id,508ah73eczn031k
mouse_strain,C57BL
pvalue,0.3087151
gene_symbol,Sgip1
