parameter_id,ESLIM_008_001_013
parameter_name,Startle response
analysis_id,r813ou5srk90vb0
pvalue,0.7009509
mouse_life_stage,Early adult
gene_accession_id,MGI:104805
gene_symbol,SNRPB2
mouse_strain,C57BL
