parameter_id,ESLIM_005_001_702
gene_accession_id,MGI:88380
gene_symbol,F2
parameter_name,Lean/Body weight
mouse_strain,C50BL
mouse_life_stage,Early adult
pvalue,0.5386201
analysis_id,196zhxu0p6po1kp
