mouse_life_stage,Late adult
gene_accession_id,MGI:2446274
analysis_id,u46219p961833pj
parameter_id,IMPC_IMM_071_001
parameter_name,MZB (CD21/35 high)
mouse_strain,C57BL
pvalue,0.570539
gene_symbol,Frmpd1
