parameter_id,IMPC_XRY_021_001
gene_accession_id,MGI:104640
parameter_name,Humerus
analysis_id,3in3d5sn890jm9z
mouse_strain,C57BL
gene_symbol,Rab17
mouse_life_stage,Early adult
pvalue,0.9680418
