parameter_id,IMPC_XRY_064_001
mouse_strain,C57BL
parameter_name,Thoracic processes
pvalue,0.5175633
analysis_id,966ne638br423rh
mouse_life_stage,Early adult
gene_symbol,Slc39a10
gene_accession_id,MGI:1914515
