mouse_life_stage,Late adult
pvalue,0.7678566
analysis_id,01cowywc5412o4s
gene_accession_id,MGI:2140475
gene_symbol,AU040320
mouse_strain,C57BL
parameter_id,IMPC_DXA_004_001
parameter_name,Bone Mineral Density (excluding skull)
