parameter_id,IMPC_XRY_059_001
mouse_strain,129SV
gene_symbol,Zmynd8
gene_accession_id,MGI:1918025
mouse_life_stage,Early adult
parameter_name,Shape of ribcage
pvalue,0.1006206
analysis_id,6j35sk86zoy3lrf
