parameter_id,ESLIM_014_001_008
mouse_life_stage,E18.5
gene_accession_id,MGI:2446186
pvalue,0.433739
analysis_id,51350glft9it958
gene_symbol,Lpgat1
mouse_strain,C57BL
parameter_name,Cornea vascularisation
