mouse_strain,C57BL
analysis_id,f95c2213l8an782
parameter_id,MGP_MLN_009_001
gene_accession_id,MGI:1921442
mouse_life_stage,Early adult
parameter_name,Effector Treg cells - % of Treg
gene_symbol,Arpc5l
pvalue,0.8577407
