pvalue,0.8050447
gene_symbol,Mms22l
parameter_id,IMPC_DXA_009_001
mouse_strain,C57BL
parameter_name,Fat/Body weight
mouse_life_stage,Early adult
gene_accession_id,MGI:2684980
analysis_id,r28d3w109d3378u
