parameter_id,IMPC_OFD_010_001
gene_accession_id,MGI:2446274
mouse_life_stage,Early adult
parameter_name,Periphery distance travelled
gene_symbol,Frmpd1
mouse_strain,C57BL
pvalue,0.2263302
analysis_id,7m2o8ss8177zt7a
