parameter_id,M-G-P_007_001_011
analysis_id,i73obuw1969czr9
pvalue,0.2367006
parameter_name,center - resting time
gene_symbol,Ubxn11
mouse_life_stage,Early adult
gene_accession_id,MGI:1914836
mouse_strain,C57BL
