mouse_life_stage,E9.5
analysis_id,r1af1d3j58p5wls
mouse_strain,C57BL
pvalue,0.7438305
parameter_id,JAXLA_CSD_077_001
gene_symbol,Tiprl
gene_accession_id,MGI:1915087
parameter_name,Contact righting
