Pvalue,0.08666419
Parameter_id,IMPC_XRY_067_001
gene_symbol,Slx4ip
parameter_name,Caudal processes
Analysis_id,5lf2n18m9w5zkls
mouse_strain,C57BL
gene_accession_id,MGI:1921493
mouse_life_stage,Early adult
