parameter_id,M-G-P_007_001_011
gene_symbol,Snrpb2
mouse_life_stage,Early adult
pvalue,0.5268133
analysis_id,327913292uk6s4g
gene_accession_id,MGI:104805
parameter_name,center - resting time
mouse_strain,C57BL
