gene_symbol,Slc39a10
parameter_id,IMPC_IMM_073_001
parameter_name,cDCs CD11b Type
pvalue,0.5806517
mouse_life_stage,E9.5
mouse_strain,C57BL
gene_accession_id,MGI:1914515
analysis_id,51xu34c5mi0323y
