parameter_id,IMPC_EYE_006_001
mouse_strain,C57BL
parameter_name,Narrow eye opening
gene_accession_id,MGI:1914061
gene_symbol,Duoxa2
mouse_life_stage,Early adult
pvalue,0.699812
analysis_id,iudym6z01o77g8l
