parameter_id,MGP_MLN_072_001
mouse_life_stage,E12.5
pvalue,0.2006487
gene_accession_id,MGI:87968
parameter_name,KLRG1+ Treg cells - % of CD45+
gene_symbol,Ahcy
analysis_id,7xl126n380c2b39
mouse_strain,C57BL
