parameter_id,JAX_OFD_013_001
pvalue,0.9309406
mouse_life_stage,Early adult
parameter_name,Periphery average speed
gene_accession_id,MGI:103302
analysis_id,7v17060n56v70xd
gene_symbol,Bmp7
mouse_strain,C57BL
