mouse_life_stage,Early adult
parameter_name,Resting NK cells - % of NK cells
parameter_id,MGP_MLN_033_001
gene_accession_id,MGI:95457
mouse_strain,C3H
gene_symbol,Mecom
analysis_id,4076ywt5h95ph9l
pvalue,0.2922146
