mouse_strain,C57BL
parameter_id,MGP_IMM_130_001
gene_symbol,Clvs1
parameter_name,CD11b-low cDC - % of CD45+
gene_accession_id,MGI:1921688
pvalue,0.1009306
mouse_life_stage,Early adult
analysis_id,r5g8cr708bgz767
