parameter_id,IMPC_HEM_003_001
pvalue,0.3668188
gene_symbol,Arpc2
mouse_life_stage,Early adult
analysis_id,65mf23357whq9kr
gene_accession_id,MGI:1923959
parameter_name,Hemoglobin
mouse_strain,129SV
