mouse_life_stage,Early adult
analysis_id,45225rp9ky97dwo
mouse_strain,C57BL
parameter_id,HMGULA_CBC_005_001
gene_accession_id,MGI:1914694
pvalue,0.8927316
parameter_name,Creatinine
gene_symbol,Ilkap
