parameter_id,IMPC_HEM_008_001
parameter_name,Platelet count
mouse_strain,129SV
gene_symbol,Mms22l
analysis_id,1z5301388620g8d
pvalue,0.6052759
mouse_life_stage,Early adult
gene_accession_id,MGI:2684980
