parameter_id,JAX_OFD_007_001
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
mouse_life_stage,Early adult
analysis_id,sx121p07ep15120
parameter_name,Whole arena resting time
mouse_strain,C57BL
pvalue,0.8646194
