gene_symbol,Eprs1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_name,Coat - hair distribution - back
pvalue,0.4149462
gene_accession_id,MGI:97838
parameter_id,IMPC_CSD_011_001
analysis_id,w8wjayt5k3533f6
