parameter_id,IMPC_CSD_028_001
gene_symbol,Slc45a3
parameter_name,Snout size
mouse_strain,C57BL
pvalue,0.2428622
mouse_life_stage,Early adult
analysis_id,cu3g7632hk1i076
gene_accession_id,MGI:1922082
