gene_symbol,AU040320
pvalue,0.2577095
parameter_id,IMPC_GPO_002_001
parameter_name,Placenta Morphology
analysis_id,5r9987e5o078l1t
mouse_life_stage,Late adult
gene_accession_id,MGI:2140475
mouse_strain,C57BL
