parameter_id,IMPC_ECG_002_001
parameter_name,HR
mouse_strain,C57BL
analysis_id,43sq1qek8ls8736
pvalue,0.2671306
gene_symbol,Eprs1
gene_accession_id,MGI:97838
mouse_life_stage,E12.5
