gene_accession_id,MGI:1921688
gene_symbol,Clvs1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_FEA_106_001
pvalue,0.6059955
parameter_name,Difference in Cue Tone and Cue Baseline % Freezing
analysis_id,xy3415347miur17
