mouse_strain,C57BL
parameter_name,KLRG1+ NK cells - % of CD45+
gene_symbol,Fgb
mouse_life_stage,E15.5
pvalue,0.5235645
analysis_id,6b34uqdvpz79005
parameter_id,MGP_MLN_093_001
gene_accession_id,MGI:99501
