parameter_id,MGP_PBI_009_001
gene_accession_id,MGI:1860103
analysis_id,k308yv0m5kz45e9
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
mouse_life_stage,Early adult
gene_symbol,Slc2a8
pvalue,0.4161496
mouse_strain,C57BL
