parameter_id,IMPC_EYE_006_001
analysis_id,27g67wp8ecnae82
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2444777
pvalue,0.9444621
parameter_name,Narrow eye opening
gene_symbol,Ncaph
