parameter_id,M-G-P_008_001_013
analysis_id,8tjyi4m7cjnn6ng
mouse_life_stage,E15.5
gene_symbol,Mecom
pvalue,0.171751
parameter_name,Startle Response
gene_accession_id,MGI:95457
mouse_strain,C57BL
