parameter_id,IMPC_HEM_037_001
mouse_life_stage,Early adult
gene_symbol,Trdmt1
parameter_name,Basophil cell count
mouse_strain,C57BL
gene_accession_id,MGI:1274787
pvalue,0.1379617
analysis_id,b6k9v0gegk5076q
