parameter_id,IMPC_EYE_092_002
analysis_id,xe8w0d00qt8ki78
gene_accession_id,MGI:1915472
mouse_strain,C57BL
parameter_name,Retina (combined)
pvalue,0.7740159
gene_symbol,Tubb4b
mouse_life_stage,Early adult
