parameter_id,IMPC_XRY_025_001
gene_accession_id,MGI:1338022
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Opn3
analysis_id,5ces761h10k7j1k
pvalue,0.2431599
parameter_name,Tibia
